"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV",
"24","04","UP","0424NC044","","","","","24","04","UP","0424NC044","","","24","04","22","10","15","PM","01","12","0","0","0","","ANTELOPE","104.0","06","65","4","1","010","E","YRV2","4","9262","7","Y","YARD 305","1","","2","UPY","000329","001","N","UPY","000329","001","","2","0","0","0","0","0","0","0","0","0","63","0","27","0","0","7","0","0","0","0","44148","75121","E76L","","0","0","0","0","E76L","2","1","010","119269","","06C061","0","000000","0","1","0","0","1","06","16","","","1","7","","CL","","","","329","","2024","0","0","0","0","0","0","PLACER","061","","","","N","8695","2","YRV25R-22 SHOVING SECOND PASS OF LB INTO 304. GPS OVERSPEED DUE TO COMM LOSS PUT SET IN PENALTY APPL","ICATION. THIS RESULTED IN A BROKEN KNUCKLE ON THE TTZX867041. WHEN CARS CAME BACK TOGETHER, THEY BYP","ASSED. THE LATERAL FORCES GENERATED FROM BYPASS CAUSED THE RAIL TO SPREAD AND THE 7 CARS TO DERAIL.","APPROX 885 FT OF RAIL ROLLED.","","","","","","","","","","","","1","38.72299","-121.316799","2","5","K","","","MARTINEZ SUB",
"24","05","UP","0524LA008","","","","","24","05","UP","0524LA008","","","24","05","07","4","28","PM","01","0","0","0","0","","BLOOMINGTON","538.0","06","75","2","1","010","E","MTUM","4","14619","1","Y","YARD 112","2","32.2","1","AJPX","006185","117","N","","","000","","4","0","0","0","1","0","0","0","0","0","104","0","53","0","0","0","0","2","0","0","10877","61648","M405","","0","0","0","0","M405","1","2","010","72525","","06C071","0","000000","0","1","0","1","0","02","23","02","23","1","7","","CL","","","","858","","2024","0","0","0","0","0","0","SAN BERNARDINO","071","","","","N","10452","2","THE MTUMC-06 CAME INTO THE YARD FROM MAIN ONE CROSSED OVER TO MAIN TWO AND INTO THE YARD. CARS AJPX6","185 AND UCRY28554 DERAILED 30 FEET EAST OF THE 15 SWITCH THAT CROSSED THE TRAIN FROM MAIN TWO INTO T","HE YARD. DUE TO THE ASCENDING GRADE ON APPROACH TOMTUMC-06 WHEN HEADING WEST AND THE DESCENDING GRAD","E WHEN LEAVING THE CONTROL POINT AND ENTERING THE YARD ONTO THE 113 RECEIVING YARD LEAD, ALONG WITH","A TRAIN MADE UP OF MID AND REAR DPUS HAVING TO NEGOTIATE 2 CROSSOVERS, IT WAS FOUND TO INCREASE THEC","HANCE FOR A WHEEL LIFT DERAILMENT ON EMPTY CARS THAT HAVE A COMBINATION OF SHORT AND LONG DRAWBARS.","THE ASCENDING GRADE ON THE APPROACH TO MTUMC-06 WAS FOUND TO BE 1.61% FROM RIVERSIDE AND THE DESCEND","ING GRADE WHILE TRAVERSING THE 113 LEAD INTO THERECEIVING YARD WAS FOUND TO BE .65% AND THEN BEGINS","A 1.3% ASCENDING GRADE WHEN TRAVERSING THE 114-YARD TRACK.","","","","","","","0","34.067186","-117.339832","1","1","Q","","","ALHAMBRA SUB",
"24","03","TRRA","24006OR","24","03","CSX","000216704","24","03","TRRA","24006OR","","","24","03","08","6","57","AM","01","0","0","0","0","","VENICE","","17","52","2","1","000","","","2","0","1","","PIT SWITCH","1","1.3","2","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63993","H503","","0","0","0","0","T199","2","1","005","69693","","17C119","0","000000","0","0","0","0","0","","","","","2","6","","Cl","","","","892","","2024","0","0","0","0","0","0","MADISON","119","","","","","3448","1","WHILE SHOVING TOWARD TRACK 1, LINE 34, LCEX 1310 DERAILED WESTWARD OVER THE PIT SWITCH FROG AND TRAC","KED PARALLEL TO THE INBOUND LEAD RAIL (APPROX. 1112FT). THE CREW RODE THE SHOVE TO TRACK 1 STOPPING","SHORT OF THE JOINT. STANDING AT THE JOINT, THE CREW SHOVED AND TIED ON TO TRACK #1, STRETCHED TO MAK","E SURE THE JOINT MADE AND THEN PREPARED TO SHOVE SOUTH. THE CREW RODE IN THE VAN TO THE SOUTH END OF","MADISON YARD TO PROTECT THE SHOVING MOVEMENT. ONCE SOUTH, THE CO GAVE INSTRUCTION TO START MOVEMENT",". AFTER SHOVING APPROXIMATELY 150 FT, THE DERAILED CAR REACHED THE 1 CROSSOVER AS WELL AS THE 3 AND","5 POWER SWITCHES CAUSING TWO MORE CARS TO DERAIL AND INITIATE AN EMERGENCY BRAKE APPLICATION. A TOTA","L OF THREE CARS WERE DERAILED CN 704297, LCEX 1310, AND CIGX 805347. IT WAS FOUND THAT THE ENGINEER","WAS SHOVING WITH 14LBS OF AIR SET AND WAS SHOVING AGAINST THE BRAKE SET IN THE FOURTH NOTCH.","","","","","","","","38.676144","-90.164354","2","5","K","","","MERCHANTS",
"24","03","NS","155960","","","","","24","03","NS","155960","","","24","03","07","3","20","AM","13","0","0","0","0","","CHICAGO","UW002.","17","38","4","2","005","E","BC25","3","0","7","Y","CT24","1","","2","NATX","990023","004","Y","","","000","","1","0","0","0","0","0","0","0","0","0","8","0","0","0","0","4","0","0","0","0","1800","0","H702","","0","0","0","0","H702","2","1","005","1800","","17C031","0","000000","0","1","0","1","0","10","20","10","20","1","4","","1","","","","262","","2024","0","0","0","0","0","0","COOK","031","","","","N","870","2","53UBC HAD LINED DELIVERY IN AGAINST THE BC25 WHO WAS WORKING ON THE WEST END OF THE YARD. BC25 RAN T","HROUGH THE 24/25 LEAD SWITCH WITH A REVERSE MOVEMENT THAT CAUSED THEM TO DERAIL 4 LOADED NON HAZMAT","TANK CARS AND 10 TRUCKS. ALL CARS ARE UPRIGHT, ANDNOT LEAKING.","","","","","","","","","","","","","0","41.820802","-87.67371","2","5","K","","","CHICAGO SUB",
"24","05","NJTR","202405275","","","","","24","05","NJTR","202405275","","","24","05","24","12","50","AM","01","0","0","0","0","","KEARNY","0.1","34","65","4","1","007","E","YH25","4","0","7","Y","COACH LEAD","1","000000","2","NJTR","007651","003","N","","","000","","0","0","0","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","1","0","26623","0","H607","H601","0","0","0","0","H607","2","1","007","26623","","34C017","0","000000","0","1","0","1","1","06","45","07","","1","1","","6","","","","185","","2024","0","0","0","0","0","0","HUDSON","017","00","00","","N","830","1","YH-25 ENROUTE ON COACH LEAD INTO 1 COACH TO COUPLE TO STANDING EQUIPMENT FAILED TO MAKE SAFETY STOP","PRIOR AND DERAILED EAST END TRUCK OF THIRD CAR IN CONSIST (7651) AFTER MAKING COUPLE.","","","","","","","","","","","","","","0","40.743945","-74.109849","2","5","L","","","NEWARK",
"24","03","CSX","000216519","","","","","24","03","CSX","000216519","","","24","03","02","6","29","PM","03","0","0","0","0","","RIVERDALE","0002.0","17","35","2","1","010","E","Y295","3","0","7","Y","B22","1","0000.0","2","TTPX","081424","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","2","0","40","0","0","0","0","1","0","0","12045","8724","H306","","0","0","0","0","H306","2","1","010","240226","","17C031","0","000000","0","1","0","1","0","03","30","03","30","3","4","","1","","","","157","","2024","0","0","0","0","0","0","COOK","031","00","00","","N","2520","0","WHILE WORKING ON THE WEST END OF BARR YARD, TRACK B22,   WITH CSXT 1710, Y295 02 , SHOVED INTO EQUIP","MENT THAT WAS PULLING OUT OF TRACK B20 ONTO THE `B` LEAD.","","","","","","","","","","","","","","3","41.649857","-87.631209","2","5","","","","BARR",
"24","03","IC","1147437","","","","","24","03","IC","1147437","","","24","03","28","10","15","AM","11","0","0","0","0","","MULKEYTOWN","78.7","17","63","2","1","005","E","","1","0","9","Y","SINGLE MAIN TRACKS","1","94.90","1","CN","175314","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","150000","0","M505","","0","0","0","0","M505","1","1","005","150000","","17C055","0","000000","0","1","0","0","0","03","15","","","1","6","","Cl","","","","127","","2024","0","0","0","0","0","0","FRANKLIN","055","","","","N","22","1","WHILE OPERATING IN HIGH RAIL MODE ON THE MAIN TRACKS, TRUCK 175314 CAUGHT FIRE. THE CAUSE OF FIRE IS","STILL UNDER INVESTIGATION.","","","","","","","","","","","","","","0","37.959652","-89.099527","1","1","R","","","ELDORADO",
"24","03","ALS","0324AS013","","","","","24","03","ALS","0324AS013","","","24","03","23","5","0","PM","01","0","0","0","0","","GATEWAY YARD","3.71","17","51","2","1","004","E","YR11","3","5343","7","Y","YARD 171","1","","2","PTTX","136590","047","N","","","000","","2","0","2","0","0","0","0","0","0","0","48","0","4","0","0","0","0","2","0","0","10193","4248","T403","","0","0","0","0","T403","2","1","004","14441","","17C163","0","000000","0","2","0","0","0","10","30","","","1","6","","Cl","","","","105","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","N","4122","2","THE YR111-23 WAS SHOVING 129 FULL ON THE OUTSIDE WHEN TWO FLAT CARS DERAILED AT THE FROG ON THE 129","LEAD.","","","","","","","","","","","","","","3","38.586539","-90.139612","2","5","K","","","ALTON & SOUTHERN GAT",
"24","03","ALS","0324AS018","","","","","24","03","ALS","0324AS018","","","24","03","27","10","15","PM","01","12","0","0","0","","EAST ST LOUIS","3.2","17","41","4","1","010","E","YAS2","3","9898","7","Y","YARD 175","1","","2","DTTA","062545","037","Y","","","000","","2","0","0","0","0","0","0","0","0","0","85","0","15","0","0","1","0","6","0","0","58436","33","M405","","0","0","0","0","M405","2","1","010","58469","","17C163","0","000000","0","2","0","0","0","06","45","","","1","6","","Cl","","","","441","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","N","6903","2","THE YAS222 DERAILED ON THE WEST END OF 5 PERIMETER WHILE TRIMMING OUT 100 CARS. THEY WERE HI-BALLED","AND HEADING TO SPOT. THE CARS DERAILED AT THE WEST END OF 5 PERIMETER AND BY THE TIME THE CREW STOPP","ED THEY WENT INTO THE SIDE OF 6 PERIMETER DERAILING 7 CARS, ONE OF WHICH WAS BREACHED SPILLING PRODU","CT (UREA) ON THE GROUND. LOCOMOTIVE BEING OPERATED WITH RCO WITHIN THE TRAIN HANDLING GUIDELINES, TR","ACK AND CAR MEASUREMENTS WITHIN STANDARD.","","","","","","","","","","","3","38.59291","-90.147623","2","5","L","","","ALTON & SOUTHERN GAT",
"24","03","CRSH","146843","","","","","24","03","CRSH","146843","","","24","03","15","12","20","PM","01","0","0","0","0","","NEWARK","001.00","34","68","2","2","000","E","NOTR","2","0","6","N","TRACK 2","1","0000","2","DTTX","726072","002","Y","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","49543","0","M409","","0","0","0","0","M409","2","1","009","103905","","34C013","0","000000","0","0","0","0","0","","","","","1","1","","Cl","","","","145","","2024","0","0","0","0","0","0","ESSEX","013","","","","N","360","0","TRAIN DERAILED TWO RAILCARS DUE TO FOREIGN DEBRIS IN SWITCH POINT. TWO RAILCARS ON THE ADJACENT TRAC","K WERE DAMAGED AS A RESULT OF THE DERAILMENT.","","","","","","","","","","","","","","0","40.693089","-74.159008","2","5","K","","","NORTH JERSEY",
"24","03","CSX","000216704","","","","","24","03","TRRA","24006OR","","","24","03","08","6","57","AM","01","0","0","0","0","","VENICE","0235.0","17","60","1","2","005","E","M345","2","5475","1","Y","LONG LEAD","1","0000.0","2","CN","704297","033","N","","","000","","2","0","0","0","0","0","0","0","0","0","35","0","26","0","0","0","0","3","0","0","5700","0","T199","","0","0","0","0","T199","2","1","005","69693","","17C163","0","000000","0","1","0","1","0","08","57","08","57","1","6","","1","","","","467","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","N","3625","1","M34508 CREW PULLED THROUGH THE LONG SIDE TRACK 10 AT THE TERMINAL RAILROAD AND DOUBLE INTO TRACK 1,","COMING OUT WITH 61 CARS.  CREW STARTED TO SHOVE TRACK 1- WHILE SHOVING TOWARD TRACK 1 LINE 34 (LCEX","1310) DERAILED WESTWARD OVER THE PIT SWTICH FROG AND TRACKED PARALLEL TO THE INBOUND LEAD.    CAR DE","RAILED TOWARDS THE INSIDE OF A 7.5 DEGREE CURVE WITH DOWNHILL GRADE SHOVING BACK INTO YARD, SWITCH/F","ROG IS AT THE PEAK OF THE CURVE.  TERMINAL RR DAMAGES= $ 63,993.34.","","","","","","","","","","","0","38.642282","-90.098859","2","5","","","","MERCHANTS",
"24","03","CSX","000216672","","","","","24","03","CSX","000216672","","","24","03","11","1","45","AM","01","0","0","0","0","","RIVERDALE","0013.5","17","40","4","1","005","E","Y395","4","0","7","Y","WORK LEAD","1","0000.0","2","UTLX","950619","074","N","","","000","","1","0","0","0","0","1","0","0","0","0","21","0","53","0","0","0","0","2","0","0","6361","6175","H702","","0","0","0","0","H702","2","1","005","12536","","17C031","0","000000","0","1","0","1","0","02","46","01","46","1","4","","1","","","","115","","2024","0","0","0","0","0","0","COOK","031","00","00","","N","4392","2","WHEN THE Y39510 WAS SWITCHING A05, SWITCH LINED AGAINST MOVEMENT AND CROSSED OVER TO NORTH OPEN CAUS","ING DERAILMENT.","","","","","","","","","","","","","","3","41.856304","-87.739619","2","5","","","","BARR",
"24","05","UP","0524NC016","","","","","24","05","UP","0524NC016","","","24","05","13","8","7","PM","01","0","0","0","0","","ROSEVILLE","105.0","06","88","4","1","005","E","YRV2","3","1700","7","Y","YARD 117","1","","2","TTGX","255947","022","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","4","0","0","25718","43790","T111","","0","0","0","0","T111","2","1","005","69508","","06C061","0","000000","0","1","0","0","1","04","08","","","1","7","","CL","","","","826","","2024","0","0","0","0","0","0","PLACER","061","00","00","","N","3102","2","DURING TRIM OPERATIONS, YRV25R-13 WAS IN THE PROCESS OF SHOVING CARS INTO TRACK 306 WHEN THE TTGX255","947 TRAILING WHEELS DROPPED OFF THE RAIL CAUSING A TOTAL OF 4 CARS TO DERAIL IN THE PROCESS. ALL CAR","S WERE EMPTY AND REMAINED UPRIGHT. THE CREW WAS PLACING THE REAR 33 CARS ON THE TRACK WHERE THEY COU","PLED INTO AND AFTER STRETCHING THE JOINT AND RELEASING THE HANDBRAKES INITIATED THE SHOVING MOVEMENT",". TRACK 306 HAD 37 LOADS, 43 EMPTIES, 6,102 TONS AND 5,149 FT. THE CUT SIZE THE CREW WAS SHOVING INT","O THE TRACK WAS 0 LOADS, 33 EMPTIES, 1,693 TONS AND 3,102 FT. MOVEMENT WAS OPERATING WESTWARD UP A 1","% GRADE TO THE RECEIVING YARD, SPEED WAS 3.8 MPH IN THROTTLE POSITION 5 LOADING AT 807 AMPS. POD WAS","FOUND TO HAVE SEVERAL SPIKES LIFTED UP FOR 17 CONSECUTIVE TIES WHERE THEY WERE ALL 1` TO 1 1/2` CAU","SING RAIL TO ROLL OUTWARD.","","","","","","","1","38.733439","-121.304033","2","5","K","","","MARTINEZ SUB",
"24","05","ATK","180389","","","","","","","SCAX","","","026742T","24","05","26","4","3","PM","07","0","0","0","0","","SANTA ANA","176.6","06","70","2","1","055","E","580","3","0","2","Y","MAIN TRACK 2","4","0","1","CDTX","002120","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","15193","0","M308","","0","0","0","0","M308","1","4","055","15193","","06C059","0","000000","0","1","0","1","1","01","40","01","40","1","7","","6","","","","348","","2024","0","0","0","0","0","0","ORANGE","059","","","","Y","582","1","Grade crossing: Train 580(26) operating with camera equipped locomotive CDTX/2120 and 6 cars struck","an occupied vehicle on the public highway crossing at grade for South Lyon Street (US DOT: 026742T)","MP 176.6. The driver drove around the crossing gates without slowing down. There were no injuries re","ported to the driver or occupant of the vehicle.","","","","","","","","","","","","0","33.735141","-117.84493","1","1","","","","ORANGE",
"24","04","UP","0424NC058","24","04","ATK","179573","24","04","UP","0424NC058","","752178A","24","04","26","6","11","PM","07","0","0","0","0","","SALINAS","121.3","06","61","3","2","000","","","3","0","","","SINGLE MAIN TRACK","4",".1","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","M302","","0","0","0","1","M302","1","4","014","350000","","06C053","0","000000","0","0","0","0","0","","","","","2","7","","CL","","","","268","","2024","0","0","0","0","0","0","MONTEREY","053","","","","","","","GRADE CROSSING: TRAIN 14(26) OPERATING WITH CAMERA EQUIPPED LOCOMOTIVE AMTK/330 LEADING AMTK/183 AND","8 CARS COLLIDED WITH AN UNOCCUPIED FARM EQUIPMENT TRAILER AT DOT CROSSING 752178A AT MP 121.2 ON TH","E UP COAST SUBDIVISION
**ATK EQUIPMENT DAMAGES = $350,000 DOLLARS**","","","","","","","","","","","","","","36.616976","-121.573436","1","1","","","","COAST SUB",
"24","05","CXRG","CX240523A","","","","","24","05","CXRG","CX240523A","","","24","05","23","8","39","AM","01","0","0","0","0","","LA VETA","196.8","08","53","2","1","005","E","MTN-","3","2820","1","Y","MAIN LINE","1","400.00","1","TILX","519293","009","Y","","","000","","2","2","0","0","0","0","0","0","0","0","18","0","16","0","0","8","0","0","0","0","0","13013","T319","","0","0","0","0","T319","1","1","005","13013","","08C055","0","000000","0","3","1","1","1","04","39","04","39","1","6","","0","","","","374","","2024","0","0","0","0","0","0","HUERFANO","055","00","00","","N","","","WE WERE ON DUTY AT 0400. CREW DROVE TO THE TRAIN IN THE YARD KNOCKED OFF BRAKES AIR TEST DEPART 0450",". WHEN HEADING DOWN EAST SIDE OF PASS TRAIN WENT INTO EMERGENCY AT MP 196.8. CREW WALKED BACK TO INV","ESTIGATE AND NOTICED 8 CARS DERAILED UPON FURTHER INSPECTION TRAIN CAR PICKED A SWITCH THAT WAS LOCK","ED AND OOS. 0838 CREW CALLED DISPATCH 0911 DISPATCH CONTACTED SUPERVISORS.","","","","","","","","","","","","0","37.512749","-105.112796","2","2","","","","ALAMOSA SUB",
"24","05","UP","0524GP024","","","","","24","05","XAED","INDUSTRY","","","24","05","24","1","15","PM","01","0","0","0","0","","AURORA","627.23","08","61","2","1","005","E","LDJ0","4","538","7","Y","YARD 190","1","","4","WRWK","737159","004","N","","","000","","2","0","2","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","100","25224","T101","T102","0","0","0","0","T101","4","1","005","25324","","08C001","0","000000","0","1","0","0","1","07","15","","","1","6","","CL","","","","496","","2024","0","0","0","0","0","0","ADAMS","001","","","","N","654","2","LDJ04R-24 WAS DEPARTING ACME AFTER SPOTTING CARS AT THE INDUSTRY. AS THE CREW WAS APPROACHING EAST 2","2ND AVE THEY FELT A HARD JOLT AND THE TRAIN BOGGED DOWN. UPON LOOKING BACK AT THEIR CARS THEY NOTICE","D DUST AND THE 2 CAR IN THE CONSIST LEANING. CREWCONTACTED MOD. UPON ARRIVAL OF THE MTM AND INVESTIG","ATING THE INCIDENT. THE MTM FOUND THE GEOMETRY OF THE TRACKS JUST BEFORE THE POINT OF DERAILMENT TO","BE OUT OF SPECS AND CAUSED THE WHEELS TO ROLL UP AND OVER THE RAIL. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","","","3","39.742188","-104.781285","2","5","K","","","LIMON SUB",
"24","03","CXRG","CX240328A","","","","","24","03","CXRG","CX240328A","","","24","03","28","9","30","AM","01","0","0","0","0","","LA VETA","199.8","08","34","2","1","005","E","MTN-","3","2950","1","Y","MAIN LINE","1","400.00","1","RWIX","074009","002","Y","","","000","","2","2","0","0","0","0","0","0","0","0","22","0","3","0","0","8","0","0","0","0","0","185197","T110","","0","0","0","0","T110","1","1","005","185197","","08C055","0","000000","0","3","1","1","1","05","30","05","30","1","6","","0","","","","272","","2024","0","0","0","0","0","0","HUERFANO","055","00","00","","N","1650","3","TRAIN CREW WAS ON DUTY AT 0400. TRAIN WAS BUILT IN YARD THEY DEPARTED. AS THEY WERE HEADING EAST BY","MP 199.8 TRAIN WENT INTO EMERGENCY AND THE TRAIN STOPPED. CREW THEN WENT BACK AND WALKED TRAIN IO IN","VESTIGATE AND SAW 8 CARS WERE DERAILED. CALLED DISPATCH AND SUPERVISORS.","","","","","","","","","","","","","0","37.525441","-105.139014","2","2","","","","ALAMOSA SUB",
"24","05","BNSF","PR0524114","","","","","24","05","BNSF","PR0524114","","","24","05","25","10","55","AM","13","0","0","0","0","","DENVER","1.5","08","60","2","1","006","E","YDEN","2","582","7","Y","0204","1","0","2","TTAX","555223","021","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","22600","H018","","0","0","0","0","H018","2","1","006","22600","","08C031","0","000000","0","0","0","1","1","","","03","55","1","6","","1","","","","250","","2024","0","0","0","0","0","0","DENVER","031","","","","N","1836","","Y-DEN1012-25A DID DAMAGE TO SWITCH DUE TO H018 - FAILURE TO PROPERLY SECURE HAND BRAKE ON CAR(S) (RA","ILROAD EMPLOYEE) . NO HAZMAT RELEASED.  07/10/2024 PER RAILROAD #49B THERE WERE NO CREW MEMBERS IN T","HE CAB OF THE LOCOMOTIVE REMOTE CONTROL OPERATION.","","","","","","","","","","","","","3","39.771896","-104.99739","2","5","K","","","FRONT RANGE",
"24","01","EIRR","240123007","24","01","UP","0124RM018","24","01","EIRR","240123007","","","24","01","23","8","21","PM","01","0","0","0","0","","IDAHO FALLS","185.2","16","35","4","3","000","","","2","0","","","TRACK 002","1","","2","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8620","T221","","0","0","0","0","T221","2","1","003","18808","","16C019","0","000000","0","0","0","0","0","","","","","1","8","","3","","","","705","","2024","0","0","0","0","0","0","BONNEVILLE","019","","","","","2243","2","ON JANUARY 23, 2024 AT APPROXIMATELY 9:00 PM, EIRR MANAGEMENT WAS INFORMED BY UNION PACIFIC RAILROAD","THAT THEY HAD A MULTIPLE CAR DERAILMENT IN TRACK 002 IN THE IDAHO FALLS YARD. UPON INVESTIGATION IT","WAS DETERMINED THAT EARLIER THAT DAY THE UPRR SWITCH CREW (LCT-45) WAS UNAWARE THAT RAILCARS WERE D","ERAILING AS THEY WERE BUILDING A TRAIN IN TRACK 002. THAT EVENING ANOTHER UPRR CREW (LCT-49) COUPLED","INTO THE CUT OF CARS IN TRACK 002 AND BEGAN TO PULL THEM OUT, THEY TRAVELED APPROXIMATELY EIGHT CAR","LENGTHS BEFORE REALIZING THE CARS WERE DERAILED. DURING THE INVESTIGATION A BROKEN RAIL WAS DETERMI","NED TO BE THE CAUSE OF THE DERAILMENT. UP EQUIPMENT DAMAGE COSTS REPORTED: $10,188 (COST UPDATED 7/2","/24).","","","","","","","","","43.501894","-112.030768","2","5","K","","","MONTANA",
"24","01","UP","0124RM012","","","","","24","01","UP","0124RM012","","","24","01","17","7","5","PM","01","21","5","0","0","","POCATELLO","211.5","16","32","3","5","005","E","MPCN","3","15565","1","Y","YARD 114","1","","2","TILX","140037","092","N","","","000","","3","0","1","0","0","0","0","1","0","0","117","0","28","0","0","4","0","13","0","0","33509","3095","T207","","0","0","0","0","T207","2","1","005","36604","","16C005","0","000000","0","1","0","1","1","03","06","05","41","1","8","","CL","","","","164","","2024","0","0","0","0","0","0","BANNOCK","005","","","","N","10063","3","MPCNP-17, PULLING EAST ON TRACK 114 WHEN RAIL BROKE BENEATH CAR TILX140037, ROLLING THE RAIL EAST OF","CAR, PUTTING A TOTAL OF 17 CARS AND 1 LOCOMOTIVE ON THE GROUND.","","","","","","","","","","","","","","0","42.831987","-112.414663","1","5","","","","POCATELLO SUB",
"24","03","ALS","0324AS019","","","","","24","03","ALS","0324AS019","","","24","03","29","2","20","AM","01","0","0","0","0","","EAST ST LOUIS","2.9","17","46","4","1","004","E","YR32","4","9789","7","Y","YARD 005","1","","2","TTRX","371029","010","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","2","0","0","119301","33","M405","","0","0","0","0","M405","2","1","004","119334","","17C163","0","000000","0","2","0","0","0","04","46","","","1","6","","Cl","","","","371","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","N","7297","2","CREW COUPLED LAST TRACK AND HIGHBALLED TO GO AROUND OUT TO THE PERIMETERS. CREW WAS HALFWAY OUT OF T","HE BOWL WHEN THE GROUND SWITCHMAN OBSERVED THE REAR OF THE TRAIN STILL INSIDE THE BOWL. HE LOOKED UP","AND OBSERVED THE REST OF THE TRAIN STILL MOVING DOWN 5 PERIMETER. HE ADVISED HIS OTHER OPERATOR TO","STOP. HE FOUND THAT THEIR TRAIN HAD COME APART AND 4 CARS HAD DERAILED.","","","","","","","","","","","","3","38.596774","-90.146889","2","5","K","L","","ALTON & SOUTHERN GAT",
"24","03","ALS","0324AS020","","","","","24","03","TRRA","24009OR","","","24","03","30","12","0","PM","01","6","3","0","0","","EAST ST LOUIS","4","17","70","2","1","010","E","YAS1","2","13401","1","Y","MAIN LINE 1","1","12.2","1","CBRY","002158","017","N","","","000","","3","3","0","0","0","0","0","0","0","0","106","0","33","0","0","0","0","4","0","0","30393","0","T403","","0","0","0","0","T403","1","1","010","48035","","17C163","0","000000","0","1","0","0","1","04","30","","","1","6","","Cl","","","","360","","2024","0","0","0","0","0","0","ST CLAIR","163","","","","N","9325","2","YAS102-30 WAS DEPARTING ALS GATEWAY YARD OFF OF 1 LEAD WITH PERMISSION FOR CAHOKIA IND LEAD TO GO TO","TRRA VIA OIL WORKS. SIGNAL AT TA004 WAS DARK AND CREW STOPPED TO NOTIFIY TRRA WEST BELT DISPATCHER.","ONCE CREW WAS INFORMED THAT IT WAS OK, THEY BEGANTO PULL TRAIN AGAIN THEY DERAILED 4 CARS ON THEIR","TRAIN. **TRRA MAINTAINS TRACK. TRRA TRACK DAMAGE = $17,642**","","","","","","","","","","","","0","38.650754","-90.162255","1","1","J","","","ILLINOIS TRANSFER (T",
